atm_id,date,opening_balance,closing_balance,total_withdrawals,replenishment_amount,replenishment_cost
ATM_AMWAJ_01,2025-11-16,17052.442,11272.266,5780.176,0.000,0.000
ATM_AMWAJ_01,2025-11-17,11272.266,5233.746,6038.520,0.000,0.000
ATM_AMWAJ_01,2025-11-18,5233.746,16153.151,5718.707,16638.112,21.594
ATM_AMWAJ_01,2025-11-19,16153.151,10486.263,5666.888,0.000,0.000
ATM_AMWAJ_01,2025-11-20,10486.263,6272.656,4213.607,0.000,0.000
ATM_AMWAJ_01,2025-11-21,6272.656,17701.333,3929.244,15357.921,24.478
ATM_AMWAJ_01,2025-11-22,17701.333,13433.644,4267.689,0.000,0.000
ATM_AMWAJ_01,2025-11-23,13433.644,7597.955,5835.689,0.000,0.000
ATM_AMWAJ_01,2025-11-24,7597.955,14700.490,6930.943,14033.478,44.847
ATM_AMWAJ_01,2025-11-25,14700.490,7679.226,7021.264,0.000,0.000
ATM_AMWAJ_01,2025-11-26,7679.226,3470.697,4208.529,0.000,0.000
ATM_AMWAJ_01,2025-11-27,3470.697,12904.005,5414.470,14847.778,29.336
ATM_AMWAJ_01,2025-11-28,12904.005,7662.348,5241.657,0.000,0.000
ATM_AMWAJ_01,2025-11-29,7662.348,3003.354,4658.994,0.000,0.000
ATM_AMWAJ_01,2025-11-30,3003.354,11797.833,4192.544,12987.023,43.802
ATM_AMWAJ_01,2025-12-01,11797.833,4834.877,6962.956,0.000,0.000
ATM_AMWAJ_01,2025-12-02,4834.877,13634.248,4508.175,13307.546,42.982
ATM_AMWAJ_01,2025-12-03,13634.248,7632.315,6001.933,0.000,0.000
ATM_AMWAJ_01,2025-12-04,7632.315,14407.768,7150.064,13925.517,35.686
ATM_AMWAJ_01,2025-12-05,14407.768,9239.988,5167.780,0.000,0.000
ATM_AMWAJ_01,2025-12-06,9239.988,3305.529,5934.459,0.000,0.000
ATM_AMWAJ_01,2025-12-07,3305.529,11062.365,5638.545,13395.381,44.470
ATM_AMWAJ_01,2025-12-08,11062.365,5837.462,5224.903,0.000,0.000
ATM_AMWAJ_01,2025-12-09,5837.462,16183.956,4504.389,14850.883,38.483
ATM_AMWAJ_01,2025-12-10,16183.956,11267.427,4916.529,0.000,0.000
ATM_AMWAJ_01,2025-12-11,11267.427,5928.631,5338.796,0.000,0.000
ATM_AMWAJ_01,2025-12-12,5928.631,15090.191,4370.205,13531.765,31.876
ATM_AMWAJ_01,2025-12-13,15090.191,10164.361,4925.830,0.000,0.000
ATM_AMWAJ_01,2025-12-14,10164.361,5575.531,4588.830,0.000,0.000
ATM_AMWAJ_01,2025-12-15,5575.531,12129.721,7172.617,13726.807,18.326
ATM_AMWAJ_01,2025-12-16,12129.721,6379.895,5749.826,0.000,0.000
ATM_AMWAJ_01,2025-12-17,6379.895,17182.095,5245.631,16047.831,23.425
ATM_AMWAJ_01,2025-12-18,17182.095,11120.053,6062.042,0.000,0.000
ATM_AMWAJ_01,2025-12-19,11120.053,6586.744,4533.309,0.000,0.000
ATM_AMWAJ_01,2025-12-20,6586.744,16652.141,5928.150,15993.547,42.798
ATM_AMWAJ_01,2025-12-21,16652.141,12078.901,4573.240,0.000,0.000
ATM_AMWAJ_01,2025-12-22,12078.901,5500.309,6578.592,0.000,0.000
ATM_AMWAJ_01,2025-12-23,5500.309,14774.966,4340.218,13614.875,26.824
ATM_AMWAJ_01,2025-12-24,14774.966,10628.226,4146.740,0.000,0.000
ATM_AMWAJ_01,2025-12-25,10628.226,4922.273,5705.953,0.000,0.000
ATM_AMWAJ_01,2025-12-26,4922.273,12524.561,5322.918,12925.206,41.262
ATM_AMWAJ_01,2025-12-27,12524.561,8117.512,4407.049,0.000,0.000
ATM_AMWAJ_01,2025-12-28,8117.512,4030.894,4086.618,0.000,0.000
ATM_AMWAJ_01,2025-12-29,4030.894,14869.836,4823.062,15662.004,24.913
ATM_AMWAJ_01,2025-12-30,14869.836,8753.766,6116.070,0.000,0.000
ATM_AMWAJ_01,2025-12-31,8753.766,3656.415,5097.351,0.000,0.000
ATM_AMWAJ_01,2026-01-01,3656.415,14051.506,4302.337,14697.428,27.824
ATM_AMWAJ_01,2026-01-02,14051.506,9854.478,4197.028,0.000,0.000
ATM_AMWAJ_01,2026-01-03,9854.478,5238.090,4616.388,0.000,0.000
ATM_AMWAJ_01,2026-01-04,5238.090,16858.027,5854.387,17474.324,32.908
ATM_AMWAJ_01,2026-01-05,16858.027,11046.363,5811.664,0.000,0.000
ATM_AMWAJ_01,2026-01-06,11046.363,5411.529,5634.834,0.000,0.000
ATM_AMWAJ_01,2026-01-07,5411.529,13095.011,5333.440,13016.922,28.857
ATM_AMWAJ_01,2026-01-08,13095.011,7926.419,5168.592,0.000,0.000
ATM_AMWAJ_01,2026-01-09,7926.419,3593.708,4332.711,0.000,0.000
ATM_AMWAJ_01,2026-01-10,3593.708,16975.935,4552.289,17934.516,17.071
ATM_AMWAJ_01,2026-01-11,16975.935,12547.802,4428.133,0.000,0.000
ATM_AMWAJ_01,2026-01-12,12547.802,5798.852,6748.950,0.000,0.000
ATM_AMWAJ_01,2026-01-13,5798.852,11551.258,6735.978,12488.384,22.372
ATM_AMWAJ_01,2026-01-14,11551.258,5710.325,5840.933,0.000,0.000
ATM_AMWAJ_01,2026-01-15,5710.325,14633.878,6711.477,15635.030,20.665
ATM_AMWAJ_01,2026-01-16,14633.878,10113.432,4520.446,0.000,0.000
ATM_AMWAJ_01,2026-01-17,10113.432,4501.047,5612.385,0.000,0.000
ATM_AMWAJ_01,2026-01-18,4501.047,14052.960,5034.856,14586.769,42.966
ATM_AMWAJ_01,2026-01-19,14052.960,6771.465,7281.495,0.000,0.000
ATM_AMWAJ_01,2026-01-20,6771.465,13426.511,6269.977,12925.023,43.247
ATM_AMWAJ_01,2026-01-21,13426.511,7207.082,6219.429,0.000,0.000
ATM_AMWAJ_01,2026-01-22,7207.082,15948.505,6342.257,15083.680,41.369
ATM_AMWAJ_01,2026-01-23,15948.505,10148.228,5800.277,0.000,0.000
ATM_AMWAJ_01,2026-01-24,10148.228,4728.105,5420.123,0.000,0.000
ATM_AMWAJ_01,2026-01-25,4728.105,13198.418,4733.385,13203.698,33.809
ATM_AMWAJ_01,2026-01-26,13198.418,6912.291,6286.127,0.000,0.000
ATM_AMWAJ_01,2026-01-27,6912.291,16402.550,5269.705,14759.964,25.319
ATM_AMWAJ_01,2026-01-28,16402.550,11429.260,4973.290,0.000,0.000
ATM_AMWAJ_01,2026-01-29,11429.260,5321.826,6107.434,0.000,0.000
ATM_AMWAJ_01,2026-01-30,5321.826,13126.413,4826.895,12631.482,29.174
ATM_AMWAJ_01,2026-01-31,13126.413,7637.344,5489.069,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-01,12831.836,7310.790,5521.046,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-02,7310.790,3312.969,3997.821,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-03,3312.969,12507.089,5046.163,14240.283,23.258
ATM_BAHRAIN_BAY_01,2025-08-04,12507.089,7352.669,5154.420,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-05,7352.669,15101.061,6650.147,14398.539,35.831
ATM_BAHRAIN_BAY_01,2025-08-06,15101.061,10420.747,4680.314,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-07,10420.747,5046.098,5374.649,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-08,5046.098,12971.531,5221.803,13147.236,29.027
ATM_BAHRAIN_BAY_01,2025-08-09,12971.531,7668.473,5303.058,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-10,7668.473,19699.794,5107.985,17139.306,42.012
ATM_BAHRAIN_BAY_01,2025-08-11,19699.794,13394.530,6305.264,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-12,13394.530,8625.595,4768.935,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-13,8625.595,3409.588,5216.007,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-14,3409.588,15878.850,4079.091,16548.353,26.274
ATM_BAHRAIN_BAY_01,2025-08-15,15878.850,11246.632,4632.218,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-16,11246.632,7437.815,3808.817,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-17,7437.815,18559.788,5654.269,16776.242,38.557
ATM_BAHRAIN_BAY_01,2025-08-18,18559.788,11827.788,6732.000,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-19,11827.788,6313.353,5514.435,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-20,6313.353,15502.191,5523.707,14712.545,44.795
ATM_BAHRAIN_BAY_01,2025-08-21,15502.191,10044.818,5457.373,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-22,10044.818,5310.156,4734.662,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-23,5310.156,15347.242,5340.960,15378.046,17.839
ATM_BAHRAIN_BAY_01,2025-08-24,15347.242,10353.170,4994.072,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-25,10353.170,5964.139,4389.031,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-26,5964.139,12857.353,5363.132,12256.346,17.600
ATM_BAHRAIN_BAY_01,2025-08-27,12857.353,7288.680,5568.673,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-28,7288.680,17363.738,5825.512,15900.570,28.807
ATM_BAHRAIN_BAY_01,2025-08-29,17363.738,11676.256,5687.482,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-30,11676.256,6762.174,4914.082,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-08-31,6762.174,18384.929,5204.281,16827.036,40.145
ATM_BAHRAIN_BAY_01,2025-09-01,18384.929,11415.630,6969.299,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-02,11415.630,4596.809,6818.821,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-03,4596.809,13126.724,5665.770,14195.685,29.432
ATM_BAHRAIN_BAY_01,2025-09-04,13126.724,8663.782,4462.942,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-05,8663.782,4325.094,4338.688,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-06,4325.094,14022.655,4868.000,14565.561,38.605
ATM_BAHRAIN_BAY_01,2025-09-07,14022.655,9364.132,4658.523,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-08,9364.132,4626.349,4737.783,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-09,4626.349,12872.051,5451.031,13696.733,25.031
ATM_BAHRAIN_BAY_01,2025-09-10,12872.051,7394.570,5477.481,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-11,7394.570,3149.957,4244.613,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-12,3149.957,11435.979,6401.277,14687.299,43.503
ATM_BAHRAIN_BAY_01,2025-09-13,11435.979,6602.297,4833.682,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-14,6602.297,17555.189,4911.584,15864.476,28.243
ATM_BAHRAIN_BAY_01,2025-09-15,17555.189,12362.517,5192.672,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-16,12362.517,7642.318,4720.199,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-17,7642.318,15959.177,5061.056,13377.915,26.790
ATM_BAHRAIN_BAY_01,2025-09-18,15959.177,10503.128,5456.049,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-19,10503.128,5653.104,4850.024,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-20,5653.104,15325.171,5488.703,15160.770,34.802
ATM_BAHRAIN_BAY_01,2025-09-21,15325.171,10981.639,4343.532,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-22,10981.639,6126.966,4854.673,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-23,6126.966,17877.361,4724.497,16474.892,28.153
ATM_BAHRAIN_BAY_01,2025-09-24,17877.361,13208.328,4669.033,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-25,13208.328,7993.972,5214.356,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-26,7993.972,17640.712,5027.818,14674.558,23.145
ATM_BAHRAIN_BAY_01,2025-09-27,17640.712,13134.115,4506.597,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-28,13134.115,7731.896,5402.219,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-09-29,7731.896,18030.882,5478.019,15777.005,40.822
ATM_BAHRAIN_BAY_01,2025-09-30,18030.882,11982.197,6048.685,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-01,11982.197,6436.132,5546.065,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-02,6436.132,14332.640,6026.633,13923.141,32.343
ATM_BAHRAIN_BAY_01,2025-10-03,14332.640,9290.957,5041.683,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-04,9290.957,4499.040,4791.917,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-05,4499.040,13047.441,6303.199,14851.600,17.671
ATM_BAHRAIN_BAY_01,2025-10-06,13047.441,5837.439,7210.002,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-07,5837.439,14831.505,5785.986,14780.052,15.065
ATM_BAHRAIN_BAY_01,2025-10-08,14831.505,10889.990,3941.515,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-09,10889.990,4897.626,5992.364,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-10,4897.626,15112.317,4883.424,15098.115,26.513
ATM_BAHRAIN_BAY_01,2025-10-11,15112.317,10001.526,5110.791,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-12,10001.526,4489.331,5512.195,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-13,4489.331,15590.002,5306.037,16406.708,25.590
ATM_BAHRAIN_BAY_01,2025-10-14,15590.002,9488.736,6101.266,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-15,9488.736,3838.044,5650.692,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-16,3838.044,12893.678,6040.341,15095.975,39.366
ATM_BAHRAIN_BAY_01,2025-10-17,12893.678,6966.736,5926.942,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-18,6966.736,14258.576,5796.883,13088.723,18.488
ATM_BAHRAIN_BAY_01,2025-10-19,14258.576,8514.219,5744.357,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-20,8514.219,18855.498,5695.309,16036.588,39.769
ATM_BAHRAIN_BAY_01,2025-10-21,18855.498,12469.577,6385.921,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-22,12469.577,6104.604,6364.973,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-23,6104.604,16352.078,4409.438,14656.912,37.284
ATM_BAHRAIN_BAY_01,2025-10-24,16352.078,10710.701,5641.377,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-25,10710.701,5652.455,5058.246,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-26,5652.455,14313.658,5760.263,14421.466,26.815
ATM_BAHRAIN_BAY_01,2025-10-27,14313.658,6946.765,7366.893,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-28,6946.765,15321.697,4660.371,13035.303,28.705
ATM_BAHRAIN_BAY_01,2025-10-29,15321.697,9590.324,5731.373,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-30,9590.324,4016.983,5573.341,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-10-31,4016.983,15782.517,4703.893,16469.427,33.461
ATM_BAHRAIN_BAY_01,2025-11-01,15782.517,11456.047,4326.470,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-02,11456.047,7295.741,4160.306,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-03,7295.741,18050.140,6281.625,17036.024,44.573
ATM_BAHRAIN_BAY_01,2025-11-04,18050.140,12609.113,5441.027,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-05,12609.113,7602.538,5006.575,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-06,7602.538,3088.877,4513.661,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-07,3088.877,12655.019,6021.087,15587.229,19.884
ATM_BAHRAIN_BAY_01,2025-11-08,12655.019,7930.049,4724.970,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-09,7930.049,16456.999,5566.045,14092.995,31.278
ATM_BAHRAIN_BAY_01,2025-11-10,16456.999,12267.998,4189.001,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-11,12267.998,7504.131,4763.867,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-12,7504.131,15482.217,5733.237,13711.323,34.211
ATM_BAHRAIN_BAY_01,2025-11-13,15482.217,9107.256,6374.961,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-14,9107.256,5368.653,3738.603,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-15,5368.653,15999.693,4025.143,14656.183,43.996
ATM_BAHRAIN_BAY_01,2025-11-16,15999.693,11266.554,4733.139,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-17,11266.554,5105.819,6160.735,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-18,5105.819,15919.174,6679.005,17492.360,16.081
ATM_BAHRAIN_BAY_01,2025-11-19,15919.174,11649.496,4269.678,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-20,11649.496,7126.348,4523.148,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-21,7126.348,16733.366,5180.129,14787.147,41.391
ATM_BAHRAIN_BAY_01,2025-11-22,16733.366,11081.732,5651.634,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-23,11081.732,6349.566,4732.166,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-24,6349.566,14839.066,5155.656,13645.156,21.569
ATM_BAHRAIN_BAY_01,2025-11-25,14839.066,8900.104,5938.962,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-26,8900.104,3438.977,5461.127,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-27,3438.977,13905.233,5377.339,15843.595,35.550
ATM_BAHRAIN_BAY_01,2025-11-28,13905.233,7662.135,6243.098,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-29,7662.135,3365.017,4297.118,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-11-30,3365.017,12959.441,5891.701,15486.125,33.957
ATM_BAHRAIN_BAY_01,2025-12-01,12959.441,7667.109,5292.332,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-02,7667.109,20291.419,5102.245,17726.555,22.228
ATM_BAHRAIN_BAY_01,2025-12-03,20291.419,14775.889,5515.530,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-04,14775.889,7755.054,7020.835,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-05,7755.054,16781.038,5425.516,14451.500,44.130
ATM_BAHRAIN_BAY_01,2025-12-06,16781.038,12339.498,4441.540,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-07,12339.498,7358.871,4980.627,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-08,7358.871,17700.079,4735.533,15076.741,25.348
ATM_BAHRAIN_BAY_01,2025-12-09,17700.079,12185.577,5514.502,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-10,12185.577,5579.294,6606.283,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-11,5579.294,12344.703,5673.024,12438.433,39.672
ATM_BAHRAIN_BAY_01,2025-12-12,12344.703,7968.148,4376.555,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-13,7968.148,17898.220,5020.872,14950.944,19.161
ATM_BAHRAIN_BAY_01,2025-12-14,17898.220,13963.949,3934.271,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-15,13963.949,7076.791,6887.158,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-16,7076.791,14155.483,5102.923,12181.615,33.278
ATM_BAHRAIN_BAY_01,2025-12-17,14155.483,8613.475,5542.008,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-18,8613.475,3752.594,4860.881,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-19,3752.594,14726.752,5760.882,16735.040,33.164
ATM_BAHRAIN_BAY_01,2025-12-20,14726.752,8975.743,5751.009,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-21,8975.743,18359.457,6059.312,15443.026,42.158
ATM_BAHRAIN_BAY_01,2025-12-22,18359.457,12108.953,6250.504,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-23,12108.953,5944.599,6164.354,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-24,5944.599,17924.817,5670.273,17650.491,29.006
ATM_BAHRAIN_BAY_01,2025-12-25,17924.817,11683.894,6240.923,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-26,11683.894,7891.279,3792.615,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-27,7891.279,3416.729,4474.550,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-28,3416.729,12486.096,6510.823,15580.190,30.200
ATM_BAHRAIN_BAY_01,2025-12-29,12486.096,6097.417,6388.679,0.000,0.000
ATM_BAHRAIN_BAY_01,2025-12-30,6097.417,13957.860,5479.176,13339.619,28.990
ATM_BAHRAIN_BAY_01,2025-12-31,13957.860,9646.219,4311.641,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-01,9646.219,3491.963,6154.256,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-02,3491.963,15421.676,5567.591,17497.304,15.684
ATM_BAHRAIN_BAY_01,2026-01-03,15421.676,10968.060,4453.616,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-04,10968.060,6570.028,4398.032,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-05,6570.028,16101.238,5565.765,15096.975,36.167
ATM_BAHRAIN_BAY_01,2026-01-06,16101.238,10325.215,5776.023,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-07,10325.215,4276.704,6048.511,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-08,4276.704,10798.919,7009.069,13531.284,32.057
ATM_BAHRAIN_BAY_01,2026-01-09,10798.919,5492.097,5306.822,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-10,5492.097,19037.338,4042.609,17587.850,24.322
ATM_BAHRAIN_BAY_01,2026-01-11,19037.338,15040.226,3997.112,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-12,15040.226,8540.185,6500.041,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-13,8540.185,3689.127,4851.058,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-14,3689.127,12272.189,3985.848,12568.910,32.649
ATM_BAHRAIN_BAY_01,2026-01-15,12272.189,7064.801,5207.388,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-16,7064.801,19209.004,4946.336,17090.539,29.717
ATM_BAHRAIN_BAY_01,2026-01-17,19209.004,15027.801,4181.203,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-18,15027.801,10490.653,4537.148,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-19,10490.653,4341.742,6148.911,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-20,4341.742,17688.549,4584.296,17931.103,28.647
ATM_BAHRAIN_BAY_01,2026-01-21,17688.549,12901.065,4787.484,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-22,12901.065,7893.997,5007.068,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-23,7893.997,20011.077,5226.847,17343.927,39.734
ATM_BAHRAIN_BAY_01,2026-01-24,20011.077,13662.763,6348.314,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-25,13662.763,8744.902,4917.861,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-26,8744.902,18055.919,6070.020,15381.037,23.114
ATM_BAHRAIN_BAY_01,2026-01-27,18055.919,11519.802,6536.117,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-28,11519.802,6021.849,5497.953,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-29,6021.849,18330.828,4789.605,17098.584,17.293
ATM_BAHRAIN_BAY_01,2026-01-30,18330.828,12697.443,5633.385,0.000,0.000
ATM_BAHRAIN_BAY_01,2026-01-31,12697.443,8717.348,3980.095,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-01,24560.805,12209.436,12351.369,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-02,12209.436,44699.271,14387.992,46877.827,36.998
ATM_CITY_CENTRE_01,2025-08-03,44699.271,29272.734,15426.537,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-04,29272.734,19711.732,9561.002,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-05,19711.732,41809.020,12213.729,34311.017,17.698
ATM_CITY_CENTRE_01,2025-08-06,41809.020,28436.992,13372.028,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-07,28436.992,19403.817,9033.175,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-08,19403.817,44031.385,14810.331,39437.899,36.400
ATM_CITY_CENTRE_01,2025-08-09,44031.385,29696.776,14334.609,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-10,29696.776,9429.993,20266.783,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-11,9429.993,33035.444,9133.878,32739.329,31.108
ATM_CITY_CENTRE_01,2025-08-12,33035.444,21740.047,11295.397,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-13,21740.047,11528.431,10211.616,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-14,11528.431,45961.310,9434.989,43867.868,24.338
ATM_CITY_CENTRE_01,2025-08-15,45961.310,31942.482,14018.828,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-16,31942.482,19707.244,12235.238,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-17,19707.244,52241.847,13907.908,46442.511,44.983
ATM_CITY_CENTRE_01,2025-08-18,52241.847,41213.846,11028.001,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-19,41213.846,33088.709,8125.137,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-20,33088.709,22322.980,10765.729,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-21,22322.980,9850.353,12472.627,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-22,9850.353,30359.129,15793.687,36302.463,22.358
ATM_CITY_CENTRE_01,2025-08-23,30359.129,14022.246,16336.883,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-24,14022.246,39715.433,12912.642,38605.829,32.393
ATM_CITY_CENTRE_01,2025-08-25,39715.433,29042.982,10672.451,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-26,29042.982,18252.938,10790.044,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-27,18252.938,10175.521,8077.417,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-28,10175.521,41103.798,9225.190,40153.467,24.394
ATM_CITY_CENTRE_01,2025-08-29,41103.798,21434.431,19669.367,0.000,0.000
ATM_CITY_CENTRE_01,2025-08-30,21434.431,46243.759,15551.197,40360.525,15.518
ATM_CITY_CENTRE_01,2025-08-31,46243.759,32215.191,14028.568,0.000,0.000
ATM_CITY_CENTRE_01,2025-09-01,32215.191,22953.628,9261.563,0.000,0.000
ATM_CITY_CENTRE_01,2025-09-02,22953.628,15317.600,7636.028,0.000,0.000
ATM_CITY_CENTRE_01,2025-09-03,15317.600,41909.612,12855.530,39447.542,37.920
ATM_CITY_CENTRE_01,2025-09-04,41909.612,32418.738,9490.874,0.000,0.000
ATM_CITY_CENTRE_01,2025-09-05,32418.738,16217.331,16201.407,0.000,0.000
ATM_CITY_CENTRE_01,2025-09-06,16217.331,39844.694,12158.689,35786.052,17.793
